data_type,model_type,item_id,source_id,worker_id,question,answer
tifa160,vq-diffusion,tifa160_11,coco_680517,4389767429,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_49,coco_800322,4375840905,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_49,coco_800322,4375843592,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_49,coco_800322,4379690288,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_49,coco_800322,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_49,coco_800322,4389767429,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_65,coco_318578,4375840905,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_65,coco_318578,4375843592,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_65,coco_318578,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_65,coco_318578,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_65,coco_318578,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_70,coco_247543,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_70,coco_247543,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_70,coco_247543,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_70,coco_247543,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_70,coco_247543,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_158,drawbench_41,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_158,drawbench_41,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_158,drawbench_41,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_158,drawbench_41,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_158,drawbench_41,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_70,coco_247543,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_70,coco_247543,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_70,coco_247543,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_70,coco_247543,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_70,coco_247543,4389767429,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_65,coco_318578,4375840905,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_65,coco_318578,4375843592,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_65,coco_318578,4379690288,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_65,coco_318578,4387897261,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_65,coco_318578,4389767429,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_32,partiprompt_1053,4375840905,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_32,partiprompt_1053,4375843592,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_32,partiprompt_1053,4379690288,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_32,partiprompt_1053,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_32,partiprompt_1053,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_71,coco_544211,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_71,coco_544211,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_71,coco_544211,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_71,coco_544211,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_71,coco_544211,4389767429,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_34,paintskill_110,4375840905,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_34,paintskill_110,4375843592,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_34,paintskill_110,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_34,paintskill_110,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_34,paintskill_110,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_50,coco_479450,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_50,coco_479450,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_50,coco_479450,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_50,coco_479450,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_50,coco_479450,4389767429,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_11,coco_680517,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_11,coco_680517,4375843592,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_11,coco_680517,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_11,coco_680517,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_11,coco_680517,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_140,partiprompt_260,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_140,partiprompt_260,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_140,partiprompt_260,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_140,partiprompt_260,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_140,partiprompt_260,4389767429,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_0,coco_669925,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_0,coco_669925,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_0,coco_669925,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_0,coco_669925,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_0,coco_669925,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_141,partiprompt_1012,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_141,partiprompt_1012,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_141,partiprompt_1012,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_141,partiprompt_1012,4387897261,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_141,partiprompt_1012,4389767429,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_132,partiprompt_893,4375840905,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_132,partiprompt_893,4375843592,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_132,partiprompt_893,4379690288,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_132,partiprompt_893,4387897261,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_132,partiprompt_893,4389767429,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_6,coco_494732,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_6,coco_494732,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_6,coco_494732,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_6,coco_494732,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_6,coco_494732,4389767429,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_116,partiprompt_325,4375840905,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_116,partiprompt_325,4375843592,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_116,partiprompt_325,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_116,partiprompt_325,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_116,partiprompt_325,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_132,partiprompt_893,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_132,partiprompt_893,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_132,partiprompt_893,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_132,partiprompt_893,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_132,partiprompt_893,4389767429,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_124,paintskill_241,4375840905,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_124,paintskill_241,4375843592,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_124,paintskill_241,4379690288,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_124,paintskill_241,4387897261,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_124,paintskill_241,4389767429,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_63,coco_62896,4375840905,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_63,coco_62896,4375843592,How consistent is the image with the text description?,1
tifa160,mini-dalle,tifa160_63,coco_62896,4379690288,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_63,coco_62896,4387897261,How consistent is the image with the text description?,1
tifa160,mini-dalle,tifa160_63,coco_62896,4389767429,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_42,coco_666114,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_42,coco_666114,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_42,coco_666114,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_42,coco_666114,4387897261,How consistent is the image with the text description?,4
